tool_id,tool_name,directory,event_type,version,old_version,change_type,commit_hash,commit_date,commit_message
biom_convert,Convert,biom_format,update,2.1.12+galaxy0,2.1.10+galaxy0,upstream,1a34951441a1cb223433f2e18fa51efc16a8f3db,2022-04-18T12:29:37+00:00,Updating tools/biom_format from version 2.1.10 to 2.1.12 (#4508)
biom_from_uc,Create a BIOM table,biom_format,update,2.1.12+galaxy0,2.1.10+galaxy0,upstream,1a34951441a1cb223433f2e18fa51efc16a8f3db,2022-04-18T12:29:37+00:00,Updating tools/biom_format from version 2.1.10 to 2.1.12 (#4508)
biom_normalize_table,Normalize,biom_format,update,2.1.12+galaxy0,2.1.10+galaxy0,upstream,1a34951441a1cb223433f2e18fa51efc16a8f3db,2022-04-18T12:29:37+00:00,Updating tools/biom_format from version 2.1.10 to 2.1.12 (#4508)
biom_subset_table,Subset,biom_format,update,2.1.12+galaxy0,2.1.10+galaxy0,upstream,1a34951441a1cb223433f2e18fa51efc16a8f3db,2022-04-18T12:29:37+00:00,Updating tools/biom_format from version 2.1.10 to 2.1.12 (#4508)
biom_summarize_table,Summarize sample or observation data,biom_format,update,2.1.12+galaxy0,2.1.10+galaxy0,upstream,1a34951441a1cb223433f2e18fa51efc16a8f3db,2022-04-18T12:29:37+00:00,Updating tools/biom_format from version 2.1.10 to 2.1.12 (#4508)
seqwish,seqwish,seqwish,update,0.7.5,0.7.4,upstream,28954bbe3cd5d0b313c8f1f79b0bf3072e48a1bb,2022-04-18T12:30:42+00:00,Updating tools/seqwish from version 0.7.4 to 0.7.5 (#4511)
cutadapt,Cutadapt,cutadapt,update,4.0+galaxy0,3.7+galaxy0,upstream,00ee1f6660b713dac9f76b01a45afe0051bfdfa7,2022-04-18T14:10:13+00:00,Updating tools/cutadapt from version 3.7 to 4.0 (#4509)
king,KING,king,new,2.2.7+galaxy0,,initial,1c50106137c5b3260f18864ac9084056fa91ec80,2022-04-18T17:30:10+00:00,Update King to 2.2.7 (#4498)
pangolin,Pangolin,pangolin,update,4.0.5+galaxy0,3.1.20+galaxy0,upstream,e9ddcd4cc7453fc67f79569aa8af8130b21c208e,2022-04-19T09:09:44+00:00,Update pangolin to version 4 (#4494)
tn93,TN93,tn93,update,1.0.6+galaxy1,1.0.6,wrapper,98c0d716cbd1237ae735ce83e0153ee246abd5d8,2022-04-20T15:08:28+00:00,"Tn93: Fix filter output, update test data. (#4351)"
tn93_cluster,TN93 Cluster,tn93,new,1.0.6+galaxy1,,initial,98c0d716cbd1237ae735ce83e0153ee246abd5d8,2022-04-20T15:08:28+00:00,"Tn93: Fix filter output, update test data. (#4351)"
tn93_filter,TN93 Filter,tn93,new,1.0.6+galaxy1,,initial,98c0d716cbd1237ae735ce83e0153ee246abd5d8,2022-04-20T15:08:28+00:00,"Tn93: Fix filter output, update test data. (#4351)"
tn93_readreduce,Merge matching reads,tn93,update,1.0.6+galaxy1,1.0.6,wrapper,98c0d716cbd1237ae735ce83e0153ee246abd5d8,2022-04-20T15:08:28+00:00,"Tn93: Fix filter output, update test data. (#4351)"
bg_diamond,Diamond,diamond,update,2.0.15+galaxy0,2.0.8.1,upstream,b9f434bf71431a3b9548eb17fcc2639b3b6f8b01,2022-04-22T13:28:37+00:00,Updating tools/diamond from version 2.0.8 to 2.0.15 (#4258)
bg_diamond_makedb,Diamond makedb,diamond,update,2.0.15+galaxy0,2.0.8,upstream,b9f434bf71431a3b9548eb17fcc2639b3b6f8b01,2022-04-22T13:28:37+00:00,Updating tools/diamond from version 2.0.8 to 2.0.15 (#4258)
bg_diamond_view,Diamond view,diamond,update,2.0.15+galaxy0,2.0.8.1,upstream,b9f434bf71431a3b9548eb17fcc2639b3b6f8b01,2022-04-22T13:28:37+00:00,Updating tools/diamond from version 2.0.8 to 2.0.15 (#4258)
merqury,Merqury,merqury,update,1.3+galaxy2,1.3+galaxy1,wrapper,726df1fe4e8d703f62e1b9062bab1627c94ce746,2022-04-25T11:07:11+00:00,Merqury: generate log file (#4521)
bin_refiner,Binning refiner,binning_refiner,new,1.4.3+galaxy1,,initial,05bd671a4765eb97583bac21729b26bec808adcd,2022-04-27T18:29:08+00:00,"Add missing param to binning_refiner command line, fix tests to cover issue (#4528)"
interproscan,InterProScan,interproscan,update,5.55-88.0+galaxy2,5.54-87.0+galaxy2,upstream,a3d8961c9561d96f099e4eb4ffc5a64b26791af6,2022-04-29T09:25:21+00:00,Update InterProScan to 5.55-88.0 (#4529)
goseq,goseq,goseq,update,1.44.0+galaxy1,1.44.0+galaxy0,wrapper,523fb75c25a9af080c336b1b196b4b35e4311d9b,2022-04-29T19:20:37+00:00,Goseq: include rat genome (#4534)
interproscan,InterProScan,interproscan,update,5.55-88.0+galaxy3,5.55-88.0+galaxy2,wrapper,c8c7a5c3fa0560d6bc6bbb45cfbff12621ab2f43,2022-04-29T19:46:13+00:00,InterProScan: add new subapp (#4535)
pangolin,Pangolin,pangolin,update,4.0.5+galaxy1,4.0.5+galaxy0,wrapper,21834c24b94f942ed759bd7a2fcf0b3b4b5fd839,2022-05-03T19:09:59+00:00,Pangolin assignment cache fix (#4538)
plotdexseq,plotDEXSeq,dexseq,update,1.28.1.1,1.28.1.0,wrapper,e3d05bd838e8a1d54bc45b38d74d9417d5ff21d5,2022-05-03T20:01:52+00:00,change @VERSION@ to @TOOL_VERSION@ in plotDexseq.xml (#4537)
datasets_download_genome,NCBI Datasets Genomes,ncbi_datasets,new,13.14.0,,initial,a58a3198ea1b60b6aa9567c6c65f00f8361794f6,2022-05-04T12:56:25+00:00,Merge pull request #4502 from mvdbeek/fix_underscore_in_datasets_tool
rpfba,Flux balance analysis,rpfba,update,5.12.3,5.12.1,upstream,4ac412aa83755dd7a50994d3f3e122ff135f26c0,2022-05-04T13:56:39+00:00,Updating tools/rpfba from version 5.12.1 to 5.12.2 (#4510)
ena_upload,ENA Upload tool,ena_upload,update,0.6.0,0.5.3,upstream,bfc2dbccaec2ebeaf235ac833edbcead2758d792,2022-05-04T16:38:03+00:00,add remote check for idempotent submissions (#4542)
pangolin,Pangolin,pangolin,update,4.0.5+galaxy2,4.0.5+galaxy1,wrapper,35c4813d132f69036addcc447cc6c4ec7da04d92,2022-05-07T19:28:00+00:00,"Fix pangoLEARN mode, update scorpio (#4545)"
modify_loom,Loom operations,anndata,new,0.7.5+galaxy1,,initial,58ea92c594280588f6045093d77af6d7d885185d,2022-05-07T19:28:28+00:00,Modify anndata modify_loom so it doesn't write to the input (#4544)
malt_run,MALT analyzer,malt,new,0.5.3+galaxy1,,initial,6bde7c9985265b3086f1e1a6df814c20d02ee092,2022-05-09T10:08:51+00:00,Fix code for pulsar (#4499)
pathview,Pathview,pathview,update,1.34.0+galaxy0,1.24.0+galaxy2,upstream,a0d4b148fe03ed035ee3f746fb51ab67f4d08166,2022-05-09T19:28:58+00:00,Updating tools/pathview from version 1.24.0 to 1.34.0 (#4495)
spades,SPAdes,spades,update,3.15.4+galaxy1,3.15.4+galaxy0,wrapper,1e2ff437ec47f8789e2309ee8c940c6451abfa0c,2022-05-09T22:24:18+00:00,Merge pull request #4556 from galaxyproject/fix_4555
spades_coronaspades,coronaSPAdes,spades,new,3.15.4+galaxy0,,initial,1e2ff437ec47f8789e2309ee8c940c6451abfa0c,2022-05-09T22:24:18+00:00,Merge pull request #4556 from galaxyproject/fix_4555
prot_scriber,prot-scriber,prot-scriber,new,0.1.1,,initial,8b58f3f03d6430689d228029bb2eb46c16cfff23,2022-05-10T13:03:22+00:00,fix ID
stacks2_clonefilter,Stacks2: clone filter,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_cstacks,Stacks2: cstacks,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_denovomap,Stacks2: de novo map,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_gstacks,Stacks2: gstacks,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_kmerfilter,Stacks2: kmer filter,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_populations,Stacks2: populations,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_procrad,Stacks2: process radtags,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_refmap,Stacks2: reference map,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_shortreads,Stacks2: process shortreads,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_sstacks,Stacks2: sstacks,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_tsv2bam,Stacks2: tsv2bam,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
stacks2_ustacks,Stacks2: ustacks,stacks2,update,2.55+galaxy3,2.55+galaxy2,wrapper,2f4c9bfc48d63075ae18a1687e8d01ffea509084,2022-05-11T05:46:37+00:00,allow user to set sample ID in stacks2_ustacks (#4549)
salsa,SALSA,salsa2,update,2.3+galaxy3,2.3+galaxy2,wrapper,41b8952cd0739db0b5eb62d5dd9ccc7bc0f1925f,2022-05-19T14:02:05+00:00,Addition of option -m to clean assembly and -s to provide etimated genome size (#4561)
rpbasicdesign,BasicDesign,rpbasicdesign,new,1.1.0+galaxy0,,initial,b4fb63a436c6c8711bacb4f35c1eab17a17efd16,2022-05-23T10:31:48+00:00,Update rpbasicdesign to 1_1_0 (#4560)
stacks2_clonefilter,Stacks2: clone filter,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_cstacks,Stacks2: cstacks,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_denovomap,Stacks2: de novo map,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_gstacks,Stacks2: gstacks,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_kmerfilter,Stacks2: kmer filter,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_populations,Stacks2: populations,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_procrad,Stacks2: process radtags,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_refmap,Stacks2: reference map,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_shortreads,Stacks2: process shortreads,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_sstacks,Stacks2: sstacks,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_tsv2bam,Stacks2: tsv2bam,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
stacks2_ustacks,Stacks2: ustacks,stacks2,update,2.55+galaxy4,2.55+galaxy3,wrapper,feda4e2ea70c013fcddd1dbdeab73158fe9c86a4,2022-05-23T17:01:05+00:00,stacks2: add fstat between population output files (#4557)
datasets_download_genome,NCBI Datasets Genomes,ncbi_datasets,update,13.21.0,13.14.0,upstream,3f6e22f12ae0fe27cfc1d3dab576d0c10017f41e,2022-06-02T18:31:09+00:00,Merge pull request #4569 from mvdbeek/fix_discovery
purge_dups,Purge overlaps,purge_dups,update,1.2.6+galaxy0,1.2.5+galaxy4,upstream,a272692329ad5a5c9062ec7450e73e3fdd9447e3,2022-06-06T07:29:20+00:00,Updating tools/purge_dups from version 1.2.5 to 1.2.6 (#4574)
datasets_download_genome,NCBI Datasets Genomes,ncbi_datasets,update,13.21.0+galaxy1,13.21.0,wrapper,7fc0becfda6c41c95d4aa9ee32ae0539be9b6210,2022-06-07T17:20:20+00:00,Merge pull request #4576 from mvdbeek/fix_discovery
goseq,goseq,goseq,update,1.44.0+galaxy2,1.44.0+galaxy1,wrapper,21f3eae641dd20a0f8724e0a05910396df8d028f,2022-06-09T12:25:46+00:00,Merge pull request #4581 from mvdbeek/fix_goseq
parse_mito_blast,Parse mitochondrial blast,parse_mito_blast,new,1.0.2+galaxy0,,initial,9c9689f095805b738f654eed152900339753f6fd,2022-06-09T17:46:34+00:00,Merge pull request #4578 from Nadolina/master
list_spaln_tables,List spaln parameter tables,spaln,update,2.4.9+galaxy0,2.4.7+galaxy0,upstream,ab06c07b81a9a6883ec58d3da22bed6e2b63d4d5,2022-06-09T22:39:53+00:00,Updating tools/spaln from version 2.4.7 to2.4.9 (#4512)
spaln,Spaln: align cDNA or Protein to genome,spaln,update,2.4.9+galaxy0,2.4.7+galaxy0,upstream,ab06c07b81a9a6883ec58d3da22bed6e2b63d4d5,2022-06-09T22:39:53+00:00,Updating tools/spaln from version 2.4.7 to2.4.9 (#4512)
vsnp_add_zero_coverage,vSNP: add zero coverage,vsnp,update,3.0.6+galaxy0,1.0+galaxy2,upstream,c38fd63f7980c70390d104a73ba4c72b266444c3,2022-06-10T05:43:04+00:00,Upgrade vSNP tools to version 3 (#4582)
vsnp_build_tables,vSNP: build tables,vsnp,update,3.0.6+galaxy0,1.0+galaxy2,upstream,c38fd63f7980c70390d104a73ba4c72b266444c3,2022-06-10T05:43:04+00:00,Upgrade vSNP tools to version 3 (#4582)
vsnp_determine_ref_from_data,vSNP: determine reference,vsnp,update,3.0.6+galaxy0,1.0+galaxy2,upstream,c38fd63f7980c70390d104a73ba4c72b266444c3,2022-06-10T05:43:04+00:00,Upgrade vSNP tools to version 3 (#4582)
vsnp_get_snps,vSNP: get SNPs,vsnp,update,3.0.6+galaxy0,1.0+galaxy3,upstream,c38fd63f7980c70390d104a73ba4c72b266444c3,2022-06-10T05:43:04+00:00,Upgrade vSNP tools to version 3 (#4582)
vsnp_statistics,vSNP: statistics,vsnp,update,3.0.6+galaxy0,1.0+galaxy2,upstream,c38fd63f7980c70390d104a73ba4c72b266444c3,2022-06-10T05:43:04+00:00,Upgrade vSNP tools to version 3 (#4582)
pyega3,EGA Download Client,pyega3,update,4.0.0+galaxy1,4.0.0+galaxy0,wrapper,eb28ccaa03633b3500b38e2eb304c55e1682c489,2022-06-14T16:38:17+00:00,Update pyega3.xml: missing --start (#4588)
mitos2,@MITOS_NAME@,mitos,update,2.0.6+galaxy2,2.0.6+galaxy1,wrapper,f23e76fe2b03f7c5f66e0609a6cf3c96beaed0c4,2022-06-14T16:38:37+00:00,Mitos2: mising genes output (#4585)
prot_scriber,prot-scriber,prot-scriber,update,0.1.3,0.1.1,upstream,ad83f6e032963de05c74bd65046e387715de2c6c,2022-06-15T08:21:51+00:00,Update prot-scriber to v.0.1.3 (#4593)
mlst,MLST,mlst,update,2.22.0,2.19.0,upstream,ecebab288909d75a9f6e86d34a5c85e246678ab2,2022-06-15T18:43:18+00:00,Update mlst to 2.22.0 (#4594)
mlst_list,MLST List,mlst,update,2.22.0,2.19.0,upstream,ecebab288909d75a9f6e86d34a5c85e246678ab2,2022-06-15T18:43:18+00:00,Update mlst to 2.22.0 (#4594)
nanoplot,NanoPlot,nanoplot,update,1.36.2+galaxy1,1.28.2+galaxy1,upstream,52e462654477b6acf9a087063d3ddb19f66f8b38,2022-06-16T19:53:50+00:00,bump and fixes for nanoplot (#3664)
maxbin2,MaxBin2,maxbin2,update,2.2.7+galaxy3,2.2.7+galaxy2,wrapper,e5b086199e53e32ffdf46ac6ba36c43f8ef6db26,2022-06-17T17:04:57+00:00,MaxBin2: Modify reads/abunds to use repeat instead of multiple to support using collection (#4595)
anndata_export,Export AnnData,anndata,update,0.7.5+galaxy1,0.7.5+galaxy0,wrapper,7decaee045e15bd71deb3bc46b81aa39caf1ed31,2022-06-22T06:55:42+00:00,anndata export: open loompy file read only (#4602)
anndata_import,Import Anndata,anndata,update,0.7.5+galaxy1,0.7.5+galaxy0,wrapper,7decaee045e15bd71deb3bc46b81aa39caf1ed31,2022-06-22T06:55:42+00:00,anndata export: open loompy file read only (#4602)
anndata_inspect,Inspect AnnData,anndata,update,0.7.5+galaxy1,0.7.5+galaxy0,wrapper,7decaee045e15bd71deb3bc46b81aa39caf1ed31,2022-06-22T06:55:42+00:00,anndata export: open loompy file read only (#4602)
anndata_manipulate,Manipulate AnnData,anndata,update,0.7.5+galaxy1,0.7.5+galaxy0,wrapper,7decaee045e15bd71deb3bc46b81aa39caf1ed31,2022-06-22T06:55:42+00:00,anndata export: open loompy file read only (#4602)
barrnap,barrnap,barrnap,update,1.2.2,1.2.1,wrapper,c95f14a2264c02a4d9ff1f629a450ba2ea73b109,2022-06-23T07:29:55+00:00,barrnap: symlink fasta file (#4609)
vg_deconstruct,vg deconstruct,vg,new,1.23.0+galaxy1,,initial,b991ebbd9f59ffff1b3eae09f65b59b02ad7cf8e,2022-06-23T07:30:27+00:00,vg deconstruct: sort test data (#4608)
nanocompore_sampcomp,SampComp,nanocompore,update,1.0.0rc3.post2+galaxy1,1.0.0rc3.post2+galaxy0,wrapper,51078f4c0eab9cc41a0cb2190000e428322631a4,2022-06-23T17:06:15+00:00,nanocompore: symlink reference (#4605)
spyboat,Perform wavelet transformation on 3D-image stack,spyboat,update,0.1.1+galaxy1,0.1.1,wrapper,169dbae234162ed1e7167e62a3e54de8f89b0268,2022-06-23T17:06:58+00:00,spyboat: allow 1 line difference in output (#4607)
ragtag,RagTag,ragtag,new,2.1.0+galaxy0,,initial,6add25f561c83df53d3e1302a7067ff33409b071,2022-06-23T17:07:18+00:00,ragtag: symlink input fasta files (#4606)
datasets_download_genome,NCBI Datasets Genomes,ncbi_datasets,update,13.24.1+galaxy1,13.21.0+galaxy1,upstream,c204867781d8755c7469a88c11478b15caec57b2,2022-06-23T17:07:54+00:00,Use 7z to decompress ncbi_datasets archives (#4590)
kc-align,Kc-Align,kc-align,update,1.0.2+galaxy1,1.0.2,wrapper,de05aab169e4fc4ee7130411d0081741bb246ce2,2022-06-24T15:42:33+00:00,kc-align fix number of threads (#4604)
fermi2,fermi2,fermikit,new,r193+galaxy0,,initial,ab4afb50e6c991cc2e784a93a0c7a75329eac88c,2022-06-27T11:07:05+00:00,fermikit: link fasta (#4619)
fermikit_variants,fermikit-variants,fermikit,new,0.14.dev1+galaxy1,,initial,ab4afb50e6c991cc2e784a93a0c7a75329eac88c,2022-06-27T11:07:05+00:00,fermikit: link fasta (#4619)
drep_compare,dRep compare,drep,update,3.3.0+galaxy0,3.2.2+galaxy0,upstream,d069e119d1c89cfc6f69679f2c2bed096c5d80b0,2022-06-27T13:15:42+00:00,Merge pull request #4596 from planemo-autoupdate/tools/drep
drep_dereplicate,dRep dereplicate,drep,update,3.3.0+galaxy0,3.2.2+galaxy0,upstream,d069e119d1c89cfc6f69679f2c2bed096c5d80b0,2022-06-27T13:15:42+00:00,Merge pull request #4596 from planemo-autoupdate/tools/drep
medaka_consensus_pipeline,medaka consensus pipeline,medaka,update,1.4.4+galaxy1,1.4.4+galaxy0,wrapper,8051b858e0f5c6d7c1092754df02ed8303a53054,2022-06-27T17:07:09+00:00,Merge pull request #4620 from bernt-matthias/medaka-fai
medaka_variant,medaka vcf tool,medaka,update,1.4.4+galaxy1,1.4.4+galaxy0,wrapper,8051b858e0f5c6d7c1092754df02ed8303a53054,2022-06-27T17:07:09+00:00,Merge pull request #4620 from bernt-matthias/medaka-fai
delly_call,Delly call,delly,update,0.9.1+galaxy1,0.9.1+galaxy0,wrapper,57b50253f326baf18bfbf417d8c788b4f5ba66e6,2022-06-27T17:56:29+00:00,delly: link fasta files (#4621)
delly_classify,Delly classify,delly,update,0.9.1+galaxy1,0.9.1+galaxy0,wrapper,57b50253f326baf18bfbf417d8c788b4f5ba66e6,2022-06-27T17:56:29+00:00,delly: link fasta files (#4621)
delly_cnv,Delly cnv,delly,update,0.9.1+galaxy1,0.9.1+galaxy0,wrapper,57b50253f326baf18bfbf417d8c788b4f5ba66e6,2022-06-27T17:56:29+00:00,delly: link fasta files (#4621)
delly_filter,Delly filter,delly,update,0.9.1+galaxy1,0.9.1+galaxy0,wrapper,57b50253f326baf18bfbf417d8c788b4f5ba66e6,2022-06-27T17:56:29+00:00,delly: link fasta files (#4621)
delly_lr,Delly long-read (lr),delly,update,0.9.1+galaxy1,0.9.1+galaxy0,wrapper,57b50253f326baf18bfbf417d8c788b4f5ba66e6,2022-06-27T17:56:29+00:00,delly: link fasta files (#4621)
delly_merge,Delly merge,delly,update,0.9.1+galaxy1,0.9.1+galaxy0,wrapper,57b50253f326baf18bfbf417d8c788b4f5ba66e6,2022-06-27T17:56:29+00:00,delly: link fasta files (#4621)
ensembl_vep,Predict variant effects,ensembl_vep,new,106.1+galaxy1,,initial,1d05f91b90a92d0c6c60a635711704fe93e00562,2022-06-28T10:24:07+00:00,Merge pull request #4623 from bernt-matthias/vep-fa
annotatemyids,annotateMyIDs,annotatemyids,update,3.14.0+galaxy0,3.12.0+galaxy1,wrapper,3e791f5bd978eee4cd42787c33d4cccc76612c9e,2022-07-01T11:51:58+00:00,Update annotatemyIDs (#4636)
concoct,CONCOCT,concoct,update,1.0.0+galaxy1,1.0.0+galaxy0,wrapper,77dea70f156d56c83b6851b61dc997d2b344bdc9,2022-07-01T13:50:25+00:00,concoct: fix test (#4638)
concoct_extract_fasta_bins,CONCOCT: Extract a fasta file,concoct,update,1.0.0+galaxy1,1.0.0+galaxy0,wrapper,77dea70f156d56c83b6851b61dc997d2b344bdc9,2022-07-01T13:50:25+00:00,concoct: fix test (#4638)
datamash_ops,Datamash,datamash,update,1.1.0+galaxy2,1.1.0+galaxy1,wrapper,384736acb5d2ae31d796c53031fad0e5da5424e3,2022-07-01T16:01:59+00:00,Merge pull request #4637 from shiltemann/datamash-narm
datamash_reverse,Reverse,datamash,update,1.1.0+galaxy2,1.1.0+galaxy1,wrapper,384736acb5d2ae31d796c53031fad0e5da5424e3,2022-07-01T16:01:59+00:00,Merge pull request #4637 from shiltemann/datamash-narm
datamash_transpose,Transpose,datamash,update,1.1.0+galaxy2,1.1.0+galaxy1,wrapper,384736acb5d2ae31d796c53031fad0e5da5424e3,2022-07-01T16:01:59+00:00,Merge pull request #4637 from shiltemann/datamash-narm
irissv,Iris,irissv,update,1.0.4+galaxy2,1.0.4+galaxy1,wrapper,695cbdabe249ed4a72c5d2f345dda439f67a2637,2022-07-06T06:52:49+00:00,Irissv: fix errors related to bai file creation (#4642)
lofreq_alnqual,Add LoFreq alignment quality scores,lofreq,update,2.1.5+galaxy1,2.1.5+galaxy0,wrapper,3751719cd03b8380954e2231cf91496c863056e2,2022-07-06T09:04:09+00:00,Lofreq fixes (#4626)
lofreq_call,Call variants,lofreq,update,2.1.5+galaxy2,2.1.5+galaxy1,wrapper,3751719cd03b8380954e2231cf91496c863056e2,2022-07-06T09:04:09+00:00,Lofreq fixes (#4626)
lofreq_indelqual,Insert indel qualities,lofreq,update,2.1.5+galaxy1,2.1.5+galaxy0,wrapper,3751719cd03b8380954e2231cf91496c863056e2,2022-07-06T09:04:09+00:00,Lofreq fixes (#4626)
bowtie2,Bowtie2,bowtie2,update,2.4.5+galaxy1,2.4.5+galaxy0,wrapper,30058304dcfa992f24eb7a0bdf81b280a69bea03,2022-07-06T10:04:25+00:00,"hisat2, bowtie2: add sort attribute to bam test outputs (#4645)"
hisat2,HISAT2,hisat2,update,2.2.1+galaxy1,2.2.1+galaxy0,wrapper,30058304dcfa992f24eb7a0bdf81b280a69bea03,2022-07-06T10:04:25+00:00,"hisat2, bowtie2: add sort attribute to bam test outputs (#4645)"
est_abundance,Bracken,bracken,update,2.7+galaxy0,2.6.1+galaxy0,upstream,004793bd31d2b4dcc065fb1fe3ad40fa98190c56,2022-07-06T14:34:50+00:00,Bracken fix and bump (#4649)
concoct,CONCOCT,concoct,update,1.1.0+galaxy0,1.0.0+galaxy1,upstream,1a79c139165648b969d82530784cea3fc8f2d2c0,2022-07-07T08:26:23+00:00,"CONCOCT: Update versions, replace scripts and tests (#4592)"
concoct_cut_up_fasta,CONCOCT: Cut up contigs,concoct,new,1.1.0+galaxy0,,initial,1a79c139165648b969d82530784cea3fc8f2d2c0,2022-07-07T08:26:23+00:00,"CONCOCT: Update versions, replace scripts and tests (#4592)"
concoct_extract_fasta_bins,CONCOCT: Extract a fasta file,concoct,update,1.1.0+galaxy0,1.0.0+galaxy1,upstream,1a79c139165648b969d82530784cea3fc8f2d2c0,2022-07-07T08:26:23+00:00,"CONCOCT: Update versions, replace scripts and tests (#4592)"
